logdir,hostpair,server,client,bw_limit,repetition,goodput,filesize,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,server_throughput_outgoing,server_throughput_incoming,client_throughput_outgoing,client_throughput_incoming,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_tc_stats,server_tc_stats,client_runtime
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,mvfst,picoquic,none,18,968.0698729755024,8589934592.0,,,,,,,,,,,0,0,9189340962,16684431,7190422,165176,0,0,16684159,9189340962,165175,7190422,7180357,0,10058,165166,10058,0,165169,0,0,7190412,0,0,,,70.986070051
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,mvfst,picoquic,none,19,1023.1019845113806,8589934592.0,,,,,,,,,,,0,0,9187433756,19407907,7188927,192137,0,0,19408179,9187434028,192138,7188928,7180523,0,8397,192130,8397,0,192130,0,0,7188920,0,0,,,67.167767259
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,mvfst,picoquic,none,20,984.0372497020552,8589934592.0,,,,,,,,,,,0,0,9188337476,16200247,7189634,160381,0,0,16200247,9188337476,160381,7189634,7180319,0,9308,160374,9308,0,160374,0,0,7189627,0,0,,,69.834222693
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,1,2377.7993761481653,8589934592.0,,,,,,,,,,,0,0,9161485625,32892893,6563391,325581,0,0,32892621,9161485353,325580,6563390,6561821,0,1566,325577,1566,0,325577,0,0,6563387,0,0,,,28.900452107
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,2,2253.4223123627157,8589934592.0,,,,,,,,,,,0,0,9165921401,31902296,6569310,315733,0,0,31902296,9165921401,315733,6569310,6564377,0,4929,315729,4929,0,315729,0,0,6569306,0,0,,,30.495605428
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,3,2370.356899960726,8589934592.0,,,,,,,,,,,0,0,9161350865,33098164,6562978,327613,0,0,33098436,9161351137,327614,6562979,6561640,0,1336,327611,1336,0,327611,0,0,6562976,0,0,,,28.991193294
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,4,1618.6079511376415,8589934592.0,,,,,,,,,,,0,0,9279266661,21833371,6685315,214173,0,0,21833371,9279266661,214173,6685315,6595766,0,89544,214168,89544,0,214168,0,0,6685310,0,0,,,42.455911928
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,5,2363.4652246392434,8589934592.0,,,,,,,,,,,0,0,9173653292,14736251,6577817,145675,0,0,14736523,9173653564,145676,6577818,6565792,0,12023,145673,12023,0,145673,0,0,6577815,0,0,,,29.075730187
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,6,2302.4984957922793,8589934592.0,,,,,,,,,,,0,0,9163790989,30745662,6568369,304274,0,0,30745662,9163790989,304274,6568369,6564336,0,4030,304271,4030,0,304271,0,0,6568366,0,0,,,29.845611909
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,7,2171.0462161191235,8589934592.0,,,,,,,,,,,0,0,9204136976,13590719,6639723,133424,0,0,13590719,9204136976,133424,6639723,6605133,0,34587,133421,34587,0,133421,0,0,6639720,0,0,,,31.652701147
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,8,2377.084041318546,8589934592.0,,,,,,,,,,,0,0,9161274731,33852291,6562765,335091,0,0,33852563,9161275003,335092,6562766,6561502,0,1260,335088,1260,0,335088,0,0,6562762,0,0,,,28.909148925
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,9,2269.1790840721733,8589934592.0,,,,,,,,,,,0,0,9166846041,33732453,6569564,333806,0,0,33732453,9166846041,333806,6569564,6563928,0,5632,333802,5632,0,333802,0,0,6569560,0,0,,,30.283849013
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,10,2377.112820771282,8589934592.0,,,,,,,,,,,0,0,9163605475,20378187,6566119,201613,0,0,20377915,9163605475,201612,6566119,6562188,0,3926,201608,3926,0,201608,0,0,6566114,0,0,,,28.908799681
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,11,2380.199963811818,8589934592.0,,,,,,,,,,,0,0,9161455757,33072272,6563285,327343,0,0,33072208,9161455693,327342,6563284,6561859,0,1420,327337,1420,0,327337,0,0,6563279,0,0,,,28.871303316
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,12,2537.9560359291927,8589934592.0,,,,,,,,,,,0,0,9169114648,11573387,6589112,113757,0,0,11573323,9169114584,113756,6589111,6582384,0,6723,113752,6723,0,113752,0,0,6589107,0,0,,,27.076701707
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,13,1605.1172784179103,8589934592.0,,,,,,,,,,,0,0,9240903223,21137410,6669232,208313,0,0,21137410,9240903223,208313,6669232,6604648,0,64578,208307,64578,0,208307,0,0,6669226,0,0,,,42.81274513
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,14,2357.2965998413274,8589934592.0,,,,,,,,,,,0,0,9163219691,33818823,6564607,334760,0,0,33818823,9163219691,334760,6564607,6561874,0,2729,334756,2729,0,334756,0,0,6564603,0,0,,,29.151816043
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,15,1665.8113740294732,8589934592.0,,,,,,,,,,,0,0,9262913202,15172049,6691863,148763,0,0,15172049,9262913202,148763,6691863,6608170,0,83691,148758,83691,0,148761,0,0,6691858,0,0,,,41.252855689
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,16,2439.8651124929465,8589934592.0,,,,,,,,,,,0,0,9159483685,20873048,6561958,206565,0,0,20872984,9159483621,206564,6561957,6561107,0,847,206561,847,0,206561,0,0,6561954,0,0,,,28.165277579
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,17,2485.0011657029618,8589934592.0,,,,,,,,,,,0,0,9175185368,11405932,6596699,111650,0,0,11405868,9175185304,111649,6596698,6585705,0,10990,111646,10990,0,111646,0,0,6596695,0,0,,,27.653699073
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,18,2397.620920057748,8589934592.0,,,,,,,,,,,0,0,9179789394,12681265,6605923,124476,0,0,12680865,9179788994,124473,6605920,6590961,0,14956,124470,14956,0,124470,0,0,6605917,0,0,,,28.661527585
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,19,2378.033061555398,8589934592.0,,,,,,,,,,,0,0,9162451867,32945624,6564175,326103,0,0,32945496,9162451739,326101,6564173,6561950,0,2222,326097,2222,0,326100,0,0,6564169,0,0,,,28.897612599
../../results/baseline/client-timestamps/goracle-optimized/picoquic2,algofi-zone,quiche-goracle,picoquic,none,20,2354.261286005835,8589934592.0,,,,,,,,,,,0,0,9162134885,33896001,6563549,335514,0,0,33896209,9162135093,335514,6563549,6561719,0,1827,335511,1827,0,335511,0,0,6563546,0,0,,,29.18940093
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,1,146.38655403870968,536870912.0,,,,,,,,,,,0,0,572431121,4652395,400837,47355,0,0,4652667,572431393,47356,400838,396137,1,4696,47351,4696,0,47351,0,0,59731,0,0,,,29.339902953
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,2,144.65327763247225,536870912.0,,,,,,,,,,,0,0,572633566,4646185,400802,47211,0,0,4646185,572633566,47211,400802,395969,1,4828,47207,4828,0,47207,0,0,58548,0,0,,,29.69146244
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,3,143.23039783704778,536870912.0,,,,,,,,,,,0,0,572749283,4673851,401246,47411,0,0,4673851,572749283,47411,401246,396354,1,4887,47407,4887,0,47407,0,0,59763,0,0,,,29.986423303
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,4,145.39754024758122,536870912.0,,,,,,,,,,,0,0,572435628,4615109,400627,47026,0,0,4614837,572435356,47025,400626,395929,1,4692,47021,4692,0,47021,0,0,58428,0,0,,,29.539477145
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,5,146.1764508523122,536870912.0,,,,,,,,,,,0,0,572440681,4642937,400628,47244,0,0,4642665,572440409,47243,400627,395931,1,4692,47239,4692,0,47239,0,0,58389,0,0,,,29.382074007
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,6,145.98698921414757,536870912.0,,,,,,,,,,,0,0,572703545,4639909,400833,47241,0,0,4639909,572703545,47241,400833,395937,1,4891,47236,4891,0,47236,0,0,59136,0,0,,,29.420205884
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,7,147.11382723628935,536870912.0,,,,,,,,,,,0,0,572768559,4625055,400733,47086,0,0,4625327,572768831,47087,400734,395791,1,4938,47082,4938,0,47082,0,0,59637,0,0,,,29.194858598
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,8,145.87538689537928,536870912.0,,,,,,,,,,,0,0,572428696,4623103,400654,47109,0,0,4623375,572428968,47110,400655,395960,1,4689,47105,4689,0,47105,0,0,58414,0,0,,,29.442713607
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,9,148.496440345535,536870912.0,,,,,,,,,,,0,0,572432669,4620161,400589,47111,0,0,4620161,572432669,47111,400589,395885,1,4701,47108,4701,0,47108,0,0,58812,0,0,,,28.923032021
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,10,140.8875747300285,536870912.0,,,,,,,,,,,0,0,572622569,4637559,401271,47130,0,0,4637559,572622569,47130,401271,396463,1,4803,47126,4803,0,47126,0,0,63824,0,0,,,30.485068549
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,11,147.86884584199106,536870912.0,,,,,,,,,,,0,0,572422852,4618885,400551,47129,0,0,4618885,572422852,47129,400551,395856,1,4691,47125,4691,0,47125,0,0,58598,0,0,,,29.045789063
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,12,142.70676002916358,536870912.0,,,,,,,,,,,0,0,572747844,4644571,400983,47212,0,0,4644299,572747572,47211,400982,396085,1,4894,47208,4894,0,47208,0,0,58132,0,0,,,30.096453835
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,13,148.31426675319952,536870912.0,,,,,,,,,,,0,0,572472422,4603621,400528,47001,0,0,4603349,572472150,47000,400527,395780,1,4743,46996,4743,0,46996,0,0,58491,0,0,,,28.95855702
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,14,145.5332521616427,536870912.0,,,,,,,,,,,0,0,572351529,4627059,400625,47073,0,0,4627059,572351529,47073,400625,395988,1,4633,47069,4633,0,47069,0,0,58674,0,0,,,29.511931088
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,15,144.7520054371896,536870912.0,,,,,,,,,,,0,0,572729099,4637261,400845,47165,0,0,4637261,572729099,47165,400845,395941,1,4899,47160,4899,0,47160,0,0,59305,0,0,,,29.671210328
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,16,147.21852712140685,536870912.0,,,,,,,,,,,0,0,572794378,4632683,400851,47149,0,0,4632683,572794378,47149,400851,395891,1,4955,47144,4955,0,47144,0,0,59603,0,0,,,29.174095936
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,17,144.5190941965468,536870912.0,,,,,,,,,,,0,0,572472341,4617496,400665,47010,0,0,4617768,572472613,47011,400666,395932,2,4728,47005,4728,0,47005,0,0,58109,0,0,,,29.719030345
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,18,149.36227373747144,536870912.0,,,,,,,,,,,0,0,572397612,4628869,400523,47264,0,0,4629141,572397884,47265,400524,395845,1,4674,47260,4674,0,47260,0,0,58490,0,0,,,28.755368275
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,19,145.398076763186,536870912.0,,,,,,,,,,,0,0,572569352,4626524,400744,47140,0,0,4626524,572569352,47140,400744,395948,2,4792,47136,4792,0,47136,0,0,58584,0,0,,,29.539368039
../../results/baseline/client-timestamps/goracle-optimized/picoquic3,goracle-gard,picoquic,mvfst,none,20,144.82073268721552,536870912.0,,,,,,,,,,,0,0,572164834,4632103,400446,47161,0,0,4632103,572164834,47161,400446,395934,1,4508,47157,4508,0,47157,0,0,58167,0,0,,,29.657129831
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,1,1421.9447124152857,8589934592.0,,,,,,,,,,,0,0,9191815172,10308168,7081121,101915,0,0,10308168,9191815172,101915,7081121,7072695,0,8419,101908,8419,0,101908,0,0,473506,0,0,,,48.327811995
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,2,1580.8601816521561,8589934592.0,,,,,,,,,,,0,0,9105730576,9532746,6128313,94306,0,0,9532682,9105730512,94305,6128312,6125449,0,2857,94299,2857,0,94299,0,0,382822,0,0,,,43.469674388
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,3,1319.1433622022275,8589934592.0,,,,,,,,,,,0,0,9101585672,8875681,6124900,87857,0,0,8875345,9101585336,87855,6124898,6124893,0,0,87850,0,0,87851,0,0,510668,0,0,,,52.094016658
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,4,1718.0487681556538,8589934592.0,,,,,,,,,,,0,0,9111173154,8857951,6132537,87603,0,0,8858223,9111173426,87604,6132538,6125919,0,6614,87599,6614,0,87599,0,0,401507,0,0,,,39.998560333
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,5,1578.8845453252334,8589934592.0,,,,,,,,,,,0,0,9106215618,9533548,6128684,94317,0,0,9533548,9106215618,94317,6128684,6125525,0,3154,94312,3154,0,94312,0,0,382401,0,0,,,43.524067216
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,6,1683.0408473107364,8589934592.0,,,,,,,,,,,0,0,9106998168,8975374,6129229,88807,0,0,8975374,9106998168,88807,6129229,6125476,0,3748,88802,3748,0,88802,0,0,393161,0,0,,,40.830545557
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,7,1549.6866130953301,8589934592.0,,,,,,,,,,,0,0,9105805690,9609277,6128254,95082,0,0,9609277,9105805690,95082,6128254,6125342,0,2907,95077,2907,0,95077,0,0,390303,0,0,,,44.344111415
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,8,1551.5441647745226,8589934592.0,,,,,,,,,,,0,0,9108588742,9542464,6130442,94385,0,0,9542464,9108588742,94385,6130442,6125589,0,4848,94380,4848,0,94380,0,0,388922,0,0,,,44.291022406
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,9,1627.9551000310457,8589934592.0,,,,,,,,,,,0,0,9108157222,9172856,6130160,90742,0,0,9172856,9108157222,90742,6130160,6125660,0,4495,90737,4495,0,90737,0,0,404554,0,0,,,42.212145307
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,10,1567.6512057181926,8589934592.0,,,,,,,,,,,0,0,9105639082,9450888,6128110,93529,0,0,9450888,9105639082,93529,6128110,6125278,0,2828,93525,2828,0,93525,0,0,382479,0,0,,,43.835948427
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,11,1722.0051312735704,8589934592.0,,,,,,,,,,,0,0,9111721606,8916800,6132726,88129,0,0,8917008,9111721814,88129,6132726,6125678,0,7043,88124,7043,0,88124,0,0,371913,0,0,,,39.906662526
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,12,1567.1344039612497,8589934592.0,,,,,,,,,,,0,0,9107827614,9453391,6129877,93525,0,0,9453391,9107827614,93525,6129877,6125575,0,4296,93519,4296,0,93519,0,0,382450,0,0,,,43.850404851
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,13,1575.676757082127,8589934592.0,,,,,,,,,,,0,0,9106431412,9504679,6128836,94029,0,0,9504679,9106431412,94029,6128836,6125499,0,3331,94023,3331,0,94023,0,0,381025,0,0,,,43.612674477
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,14,1665.5175768822653,8589934592.0,,,,,,,,,,,0,0,9108240348,9054141,6130005,89559,0,0,9053805,9108240012,89557,6130003,6125354,0,4647,89555,4647,0,89555,0,0,394953,0,0,,,41.260133165
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,15,1561.173162774624,8589934592.0,,,,,,,,,,,0,0,9108112502,9515026,6129936,94107,0,0,9515026,9108112502,94107,6129936,6125477,0,4454,94102,4454,0,94102,0,0,385484,0,0,,,44.0178432
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,16,1551.2567913656821,8589934592.0,,,,,,,,,,,0,0,9109442754,9501271,6131132,93948,0,0,9501271,9109442754,93948,6131132,6125772,0,5355,93943,5355,0,93943,0,0,387609,0,0,,,44.299226847
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,17,1327.4867977322597,8589934592.0,,,,,,,,,,,0,0,9101584498,8847139,6124897,87577,0,0,8847139,9101584498,87577,6124897,6124892,0,0,87572,0,0,87572,0,0,511437,0,0,,,51.76659906
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,18,1634.9055938559059,8589934592.0,,,,,,,,,,,0,0,9110466612,9090454,6131804,89872,0,0,9090390,9110466548,89871,6131803,6125651,0,6147,89866,6147,0,89866,0,0,407624,0,0,,,42.032687797
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,19,1660.6333744515603,8589934592.0,,,,,,,,,,,0,0,9107898684,9148163,6129812,90489,0,0,9148163,9107898684,90489,6129812,6125397,0,4412,90483,4412,0,90486,0,0,393910,0,0,,,41.381485942
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,picoquic,none,20,1526.904819623329,8589934592.0,,,,,,,,,,,0,0,9165476254,9711432,6738305,95962,0,0,9711432,9165476254,95962,6738305,6729007,0,9292,95956,9292,0,95956,0,0,444826,0,0,,,45.005737107
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,1,1633.2658267800975,8589934592.0,,,,,,,,,,,0,0,9101479335,8155066,6124826,92774,0,0,8155002,9101479271,92773,6124825,6124819,2,0,92767,0,0,92767,0,0,508374,0,0,,,42.074887903
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,2,1731.266467997792,8589934592.0,,,,,,,,,,,0,0,9103127206,8383799,6126077,95404,0,0,8383799,9103127206,95404,6126077,6124989,1,1082,95398,1082,0,95398,0,0,365435,0,0,,,39.693183111
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,3,1876.5861769096275,8589934592.0,,,,,,,,,,,0,0,9102046785,7974863,6125252,90726,0,0,7974863,9102046785,90726,6125252,6124857,1,390,90721,390,0,90721,0,0,330861,0,0,,,36.619409629
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,4,1798.137033581433,8589934592.0,,,,,,,,,,,0,0,9102066063,7931454,6125263,90195,0,0,7931390,9102065999,90194,6125262,6124868,1,387,90188,387,0,90188,0,0,331204,0,0,,,38.217041228
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,5,1868.210977432481,8589934592.0,,,,,,,,,,,0,0,9101683842,7810065,6124984,88800,0,0,7810065,9101683842,88800,6124984,6124842,1,136,88794,136,0,88794,0,0,328738,0,0,,,36.783573888
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,6,1695.2976062102045,8589934592.0,,,,,,,,,,,0,0,9101479363,8150288,6124825,92747,0,0,8150224,9101479299,92746,6124824,6124818,1,0,92740,0,0,92740,0,0,505533,0,0,,,40.535347016
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,7,1725.405948301955,8589934592.0,,,,,,,,,,,0,0,9102567807,8669004,6125687,98721,0,0,8669212,9102568015,98721,6125687,6124944,1,737,98715,737,0,98715,0,0,382961,0,0,,,39.828005002
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,8,1477.536474185831,8589934592.0,,,,,,,,,,,0,0,9101479296,8130978,6124824,92510,0,0,8130978,9101479296,92510,6124824,6124819,1,0,92505,0,0,92505,0,0,509018,0,0,,,46.509495896
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,9,1888.2306428644479,8589934592.0,,,,,,,,,,,0,0,9101761908,8076503,6125038,91923,0,0,8076503,9101761908,91923,6125038,6124847,1,185,91917,185,0,91917,0,0,345314,0,0,,,36.393582161
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,10,1640.5554491313765,8589934592.0,,,,,,,,,,,0,0,9101478914,8143840,6124824,92645,0,0,8143568,9101478642,92644,6124823,6124818,1,0,92639,0,0,92639,0,0,504884,0,0,,,41.88793267
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,11,1513.2908719590264,8589934592.0,,,,,,,,,,,0,0,9118990098,4720462,6138562,53772,0,0,4720462,9118990098,53772,6138562,6126351,1,12205,53766,12205,0,53766,0,0,380355,0,0,,,45.410620505
../../results/baseline/client-timestamps/goracle-optimized/picoquic1,goracle-gard,picoquic,lsquic-goracle,none,12,1974.604608018605,8589934592.0,,,,,,,,,,,0,0,9102012553,4518430,6125239,51507,0,0,4518430,9102012553,51507,6125239,6124850,1,385,51503,385,0,51503,0,0,359706,0,0,,,34.801639385
