logdir,hostpair,server,client,bw_limit,repetition,goodput,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,server_throughput_outgoing,server_throughput_incoming,client_throughput_outgoing,client_throughput_incoming,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_tc_stats,server_tc_stats,client_runtime
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,3,1186.2034364740932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.932285788
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,4,1181.2631050338778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.174572563
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,5,1162.0949595742777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.134132666
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,6,1172.1875963390487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.624981981
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,7,1309.2782875424118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.486531882
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,8,1197.629274381361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.379589437
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,9,1219.6551540069509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.343365694
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,10,1129.218864724137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.855763697
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,11,1380.5459135559934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.777030391
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,12,1177.8102280297044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.345118286
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,13,1189.9191940708743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.751380956
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,14,1162.7602408366877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.100298037
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,15,1220.3887947494468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.309494958
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,16,1165.9498769397724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.938619455
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,17,1475.0860794195225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.586756644
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,18,1215.0068981339616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.55891915
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,19,1163.669867731453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.05410023
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,mvfst,none,20,1164.1869043121374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.027873219
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,1,1076.9803037734468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.807551656
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,2,1208.7409014774562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.852114908
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,3,1171.4016330574511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.66431754
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,4,1194.0343687131144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.552343208
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,5,1160.189638694915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.231243977
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,6,1175.9805837145232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.435893381
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,7,1087.9298055758695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.165358667
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,8,1128.1113441242032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.915508743
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,9,1400.8785511201334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.054556816
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,10,1251.7472450968185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.898843637
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,11,1136.8007288284803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.449887759
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,12,1181.9559486204375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.140471816
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,13,1412.7125264767408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.643638771
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,14,1263.680367932388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.380425679
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,15,1448.68939487623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.435617879
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,16,1113.8197563662814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.697125468
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,17,1164.9354857138187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.989941183
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,18,1243.4410200781426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.265569363
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,19,1166.2415628814933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.923879026
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,quic-go,none,20,1087.7955820251682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.173153394
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,1,1057.5410876923688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.980431741
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,2,1043.9184917669188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.828393123
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,3,1038.1434785942083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.194584698
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,4,1052.0637222334663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.318739157
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,5,1047.9352877343106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.576068969
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,6,1062.705987623711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.664618025
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,7,1041.073522468786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.008284082
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,8,1050.7537294319736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.400173389
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,9,1054.7446370577188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.152714417
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,10,1060.4699268762456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.800966848
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,11,1055.489070098601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.106762141
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,12,1057.9168915283167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.957348979
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,13,1050.6354288400214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.407537465
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,14,1059.5667741382697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.856202211
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,15,1057.081297800528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.008695677
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,16,1056.823077303998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.024580788
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,17,1048.5272022710124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.539050637
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,18,1057.2129763911869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.000598857
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,19,1069.3358095886822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.263700881
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,quic-go,none,20,1044.4744900742326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.793350536
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,1,165.6176891669341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.130086819
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,2,164.34452485187924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.208563919
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,3,164.91385654694275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.173320684
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,4,167.59548084409417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01054226
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,5,165.19776754983366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.155836438
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,6,167.8466839276639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.995559437
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,7,163.84705630388967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.239558328
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,8,168.75904602525105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.941520153
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,9,157.54176042410742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.649377223
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,10,157.5271753648209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.650362805
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,11,164.54322948193823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.196235391
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,12,156.34775161557417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.730705457
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,13,167.45665491647188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.018841101
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,14,169.77301992634193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.882145734
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,15,166.84330992498562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.055671876
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,16,168.1081409304636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.980014646
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,17,156.2945741691444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.734355949
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,18,165.0022831726097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.167869428
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,19,154.4825940218943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.86026385
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,aioquic,none,20,168.17959187928676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97577413
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,1,2936.559228718298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.401359448
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,2,2952.596067345826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.274255956
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,3,2928.5643369402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.465243757
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,4,2971.655875132076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.124978204
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,5,2983.250506954582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.035101365
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,6,3077.414709061631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.330261935
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,7,3048.4063166192423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.542755568
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,8,3010.1414652859976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.829317509
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,9,2997.9062805131553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.922490387
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,10,2981.113717166505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.051611297
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,11,2952.16125178089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.277684135
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,12,3056.377687899387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.483960885
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,13,2911.7598169678927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.600667487
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,14,3092.7603265317293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.219463461
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,15,2918.860858134637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.543252755
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,16,3102.7512310074126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.14791651
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,17,3040.549601046502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.60100436
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,18,2982.4699021271963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.041129104
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,19,2958.1680232429753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.23041664
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,lsquic,lsquic,none,20,3045.73939104427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.562493902
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,1,1639.8659980645998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.905544212
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,2,1483.2196172223917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.331288762
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,3,1545.3862792581047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.46750811
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,4,1483.1515599702718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.333415516
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,5,1306.7585839641663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.587736945
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,6,1599.7801248433964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.955575966
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,7,1643.5731968576804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.811023585
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,8,1740.9759839756027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.471812347
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,9,1594.2618741224621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.10425971
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,10,1508.5379626073795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.55369471
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,11,1433.5775955649879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.935651732
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,12,1740.5259461661763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.482018208
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,13,1560.5559294832271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.035253148
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,14,1495.9773041621922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.936176482
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,15,1441.5670493526293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.669982909
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,16,1478.4509875673846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.48072749
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,17,1598.9382507542837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.978192514
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,18,1631.347829649906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.12435542
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,19,1636.1893150214607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.999710085
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,picoquic,lsquic,none,20,1594.7624912719043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.090727647
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,1,1006.500247438077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.275668695
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,2,955.4848394741267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.921053853
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,3,955.57825677476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.914022965
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,4,973.4954735444854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.590443208
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,5,973.2100334809743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.611146637
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,6,1086.6550553927898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.239458548
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,7,965.2628545245237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.19250027
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,8,968.4105884723089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.961095415
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,9,976.8426643319306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.348562021
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,10,984.5226296226604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.799794321
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,11,964.9902702767071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.212611006
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,12,970.8656530688022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.781653129
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,13,956.3627202463961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.855035043
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,14,957.3775892945647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.778865442
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,15,956.1802137368466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.868750233
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,16,1009.1648748444662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.095391111
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,17,973.6668400398147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.578018916
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,18,949.7218737386843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.357475034
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,19,1018.3642425881242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.480253128
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,mvfst,picoquic,none,20,958.1481111385539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.721142271
../../results/baseline/client-timestamps/goracle/picoquic1,goracle-gard,quic-go,lsquic,none,1,1064.008638725905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.585450405
